Client ID,Client Name,MID
10004404,Mercy Health,1239220055011994
10004404,Mercy Health,1239220055028253
10004404,Mercy Health,1239220055012018
10004404,Mercy Health,1239220055011986
10004404,Mercy Health,1239220055012026
10004404,Mercy Health,1239220055012109
10004404,Mercy Health,1239220055012042
10004404,Mercy Health,1239220055012059
10004404,Mercy Health,1239220055012083
10004404,Mercy Health,1239220055012091
10004404,Mercy Health,1239220055012067
10004404,Mercy Health,83649
10004404,Mercy Health,83648
10004404,Mercy Health,83647
10004404,Mercy Health,83646
10004404,Mercy Health,83645
10004404,Mercy Health,83644
10004404,Mercy Health,1239220055019872
10004404,Mercy Health,1239220055019864
10004404,Mercy Health,1239220055019880
10004404,Mercy Health,1239220055014675
10004404,Mercy Health,1239220055015078
10004404,Mercy Health,322756
10004404,Mercy Health,1239220055014741
10004404,Mercy Health,1239220055014980
10004404,Mercy Health,1239220055012190
10004404,Mercy Health,1239220055012174
10004404,Mercy Health,1239220055012224
10004404,Mercy Health,1239220055014923
10004404,Mercy Health,1239220055011895
10004404,Mercy Health,1239220055012216
10004404,Mercy Health,1239220055015383
10004404,Mercy Health,1239220055015342
10004404,Mercy Health,1239220055015375
10004404,Mercy Health,1239220055015359
10004404,Mercy Health,1239220055015011
10004404,Mercy Health,1239220055020102
10004404,Mercy Health,1239220055012166
10004404,Mercy Health,1239220055015060
10004404,Mercy Health,1239220055019682
10004404,Mercy Health,1239220055022181
10004404,Mercy Health,1239220055019732
10004404,Mercy Health,1239220055019708
10004404,Mercy Health,1239220055019674
10004404,Mercy Health,1239220055019666
10004404,Mercy Health,1239220055019716
10004404,Mercy Health,1239220055019690
10004404,Mercy Health,1239220055024906
10004404,Mercy Health,1239220055015680
10004404,Mercy Health,1239220055015516
10004404,Mercy Health,1239220055015037
10004404,Mercy Health,1239220055015672
10004404,Mercy Health,1239220055015003
10004404,Mercy Health,1239220055014998
10004404,Mercy Health,1239220055015151
10004404,Mercy Health,1239220055019807
10004404,Mercy Health,1239220055019849
10004404,Mercy Health,1239220055019815
10004404,Mercy Health,1239220055019823
10004404,Mercy Health,1239220055024914
10004404,Mercy Health,1239220055019831
10004404,Mercy Health,1239220055015102
10004404,Mercy Health,1239220055019856
10004404,Mercy Health,1239220055015086
10004404,Mercy Health,1239220055014758
10004404,Mercy Health,1239220055015631
10004404,Mercy Health,1239220055014766
10004404,Mercy Health,1239220055021761
10004404,Mercy Health,1239220055021779
10004404,Mercy Health,1239220055021787
10004404,Mercy Health,1239220055021795
10004404,Mercy Health,1239220055021803
10004404,Mercy Health,1239220055021811
10004404,Mercy Health,1239220055021829
10004404,Mercy Health,1239220055021837
10004404,Mercy Health,1239220055019070
10004404,Mercy Health,1239220055021845
10004404,Mercy Health,1239220055021852
10004404,Mercy Health,1239220055021860
10004404,Mercy Health,1239220055021878
10004404,Mercy Health,1239220055021894
10004404,Mercy Health,1239220055021902
10004404,Mercy Health,1239220055019088
10004404,Mercy Health,1239220055021910
10004404,Mercy Health,1239220055021928
10004404,Mercy Health,1239220055021936
10004404,Mercy Health,1239220055021944
10004404,Mercy Health,1239220055019096
10004404,Mercy Health,1239220055021951
10004404,Mercy Health,1239220055026190
10004404,Mercy Health,1239220055021969
10004404,Mercy Health,1239220055021977
10004404,Mercy Health,1239220055021985
10004404,Mercy Health,1239220055021993
10004404,Mercy Health,1239220055022009
10004404,Mercy Health,1239220055022017
10004404,Mercy Health,1239220055022025
10004404,Mercy Health,1239220055022033
10004404,Mercy Health,1239220055027040
10004404,Mercy Health,1239220055017306
10004404,Mercy Health,1239220055014642
10004404,Mercy Health,1239220055015664
10004404,Mercy Health,1239220055034855
10004404,Mercy Health,1239220055015334
10004404,Mercy Health,1239220055020995
10004404,Mercy Health,1239220055021043
10004404,Mercy Health,1239220055021050
10004404,Mercy Health,1239220055020599
10004404,Mercy Health,1239220055020565
10004404,Mercy Health,1239220055020607
10004404,Mercy Health,1239220055021001
10004404,Mercy Health,1239220055021068
10004404,Mercy Health,1239220055021027
10004404,Mercy Health,1239220055020854
10004404,Mercy Health,1239220055020904
10004404,Mercy Health,1239220055020706
10004404,Mercy Health,1239220055020946
10004404,Mercy Health,1239220055021126
10004404,Mercy Health,1239220055021118
10004404,Mercy Health,1239220055020896
10004404,Mercy Health,1239220055020730
10004404,Mercy Health,1239220055020722
10004404,Mercy Health,1239220055020490
10004404,Mercy Health,1239220055020656
10004404,Mercy Health,1239220055020862
10004404,Mercy Health,1239220055020839
10004404,Mercy Health,1239220055026182
10004404,Mercy Health,1239220055020847
10004404,Mercy Health,1239220055021142
10004404,Mercy Health,1239220055020961
10004404,Mercy Health,1239220055020953
10004404,Mercy Health,1239220055020748
10004404,Mercy Health,1239220055020615
10004404,Mercy Health,1239220055020557
10004404,Mercy Health,1239220055021100
10004404,Mercy Health,1239220055020755
10004404,Mercy Health,1239220055020540
10004404,Mercy Health,1239220055020334
10004404,Mercy Health,1239220055021134
10004404,Mercy Health,1239220055020805
10004404,Mercy Health,1239220055020771
10004404,Mercy Health,1239220055026208
10004404,Mercy Health,1239220055030291
10004404,Mercy Health,1239220055020680
10004404,Mercy Health,1239220055020631
10004404,Mercy Health,1239220055022785
10004404,Mercy Health,1239220055020573
10004404,Mercy Health,1239220055020516
10004404,Mercy Health,1239220055021035
10004404,Mercy Health,1239220055020789
10004404,Mercy Health,1239220055021084
10004404,Mercy Health,1239220055020672
10004404,Mercy Health,1239220055020698
10004404,Mercy Health,1239220055020813
10004404,Mercy Health,1239220055020987
10004404,Mercy Health,1239220055020870
10004404,Mercy Health,1239220055020623
10004404,Mercy Health,1239220055022777
10004404,Mercy Health,1239220055021019
10004404,Mercy Health,1239220055020763
10004404,Mercy Health,1239220055020508
10004404,Mercy Health,1239220055020979
10004404,Mercy Health,1239220055021092
10004404,Mercy Health,1239220055020524
10004404,Mercy Health,1239220055026216
10004404,Mercy Health,1239220055020581
10004404,Mercy Health,1239220055021076
10004404,Mercy Health,1239220055020797
10004404,Mercy Health,1239220055020532
10004404,Mercy Health,1239220055020821
10004404,Mercy Health,1239220055020888
10004404,Mercy Health,1239220055020938
10004404,Mercy Health,1239220055020664
10004404,Mercy Health,1239220055020920
10004404,Mercy Health,1239220055020714
10004404,Mercy Health,1239220055020912
10004404,Mercy Health,1239220055020649
10004404,Mercy Health,1239220055018940
10004404,Mercy Health,1239220055012240
10004404,Mercy Health,1239220055012257
10004404,Mercy Health,1239220055012232
10004404,Mercy Health,1239220055012208
10004404,Mercy Health,1239220055015656
10004404,Mercy Health,1239220055015169
10004404,Mercy Health,1239220055014832
10004404,Mercy Health,1239220055028261
10004404,Mercy Health,1239220055015268
10004404,Mercy Health,1239220055015128
10004404,Mercy Health,1239220055015029
10004404,Mercy Health,1239220055015052
10004404,Mercy Health,1239220055015144
10004404,Mercy Health,1239220055015292
10004404,Mercy Health,1239220055015094
10004404,Mercy Health,1239220055014709
10004404,Mercy Health,1239220055014733
10004404,Mercy Health,1239220055014915
10004404,Mercy Health,1239220055014956
10004404,Mercy Health,1239220055014907
10004404,Mercy Health,1239220055016936
10004404,Mercy Health,1239220055014972
10004404,Mercy Health,1239220055024930
10004404,Mercy Health,1239220055015623
10004404,Mercy Health,1239220055018932
10004404,Mercy Health,1239220055024500
10004404,Mercy Health,1239220055015276
10004404,Mercy Health,1239220055015227
10004404,Mercy Health,535180
10004404,Mercy Health,1239220055015235
10004404,Mercy Health,1239220055014931
10004404,Mercy Health,1239220055023635
10004404,Mercy Health,1239220055023643
10004404,Mercy Health,1239220055012802
10004404,Mercy Health,1239220055012547
10004404,Mercy Health,1239220055032370
10004404,Mercy Health,1239220055032362
10004404,Mercy Health,1239220055026166
10004404,Mercy Health,83527
10004404,Mercy Health,1239220055033899
10004404,Mercy Health,1239220055033907
10004404,Mercy Health,1239220055020474
10004404,Mercy Health,1239220055027735
10004404,Mercy Health,1239220055020458
10004404,Mercy Health,1239220055020417
10004404,Mercy Health,1239220055020391
10004404,Mercy Health,1239220055027743
10004404,Mercy Health,1239220055029707
10004404,Mercy Health,1239220055020466
10004404,Mercy Health,1239220055020441
10004404,Mercy Health,1239220055020425
10004404,Mercy Health,1239220055020409
10004404,Mercy Health,1239220055020375
10004404,Mercy Health,1239220055020482
10004404,Mercy Health,1239220055020383
10004404,Mercy Health,1239220055021753
10004404,Mercy Health,1239220055020359
10004404,Mercy Health,1239220055020433
10004404,Mercy Health,1239220055020342
10004404,Mercy Health,1239220055020367
10004404,Mercy Health,1239220055028923
10004404,Mercy Health,1239220055015524
10004404,Mercy Health,83745
10004404,Mercy Health,1239220055015698
10004404,Mercy Health,1239220055015714
10004404,Mercy Health,1239220055015581
10004404,Mercy Health,1239220055015706
10004404,Mercy Health,1239220055016928
10004404,Mercy Health,1239220055022090
10004404,Mercy Health,1239220055022108
10004404,Mercy Health,1239220055026174
10004404,Mercy Health,1239220055022041
10004404,Mercy Health,1239220055022116
10004404,Mercy Health,1239220055022124
10004404,Mercy Health,1239220055022132
10004404,Mercy Health,1239220055022082
10004404,Mercy Health,1239220055022140
10004404,Mercy Health,1239220055036835
10004404,Mercy Health,1239220055009774
10004404,Mercy Health,1239220055009741
10004404,Mercy Health,1239220055018734
10004404,Mercy Health,1239220055009758
10004404,Mercy Health,1239220055009717
10004404,Mercy Health,1239220055009725
10004404,Mercy Health,83564
10004404,Mercy Health,83563
10004404,Mercy Health,83562
10004404,Mercy Health,83561
10004404,Mercy Health,83560
10004404,Mercy Health,83559
10004404,Mercy Health,83558
10004404,Mercy Health,83557
10004404,Mercy Health,83556
10004404,Mercy Health,83555
10004404,Mercy Health,83554
10004404,Mercy Health,83576
10004404,Mercy Health,1239220055009709
10004404,Mercy Health,1239220055009733
10004404,Mercy Health,1239220055009790
10004404,Mercy Health,1239220055010236
10004404,Mercy Health,1239220055015367
10004404,Mercy Health,83565
10004404,Mercy Health,83553
10004404,Mercy Health,83552
10004404,Mercy Health,83551
10004404,Mercy Health,83550
10004404,Mercy Health,83549
10004404,Mercy Health,83548
10004404,Mercy Health,83547
10004404,Mercy Health,83546
10004404,Mercy Health,83545
10004404,Mercy Health,83544
10004404,Mercy Health,83543
10004404,Mercy Health,83542
10004404,Mercy Health,83540
10004404,Mercy Health,83539
10004404,Mercy Health,83538
10004404,Mercy Health,83537
10004404,Mercy Health,83536
10004404,Mercy Health,83535
10004404,Mercy Health,83534
10004404,Mercy Health,83533
10004404,Mercy Health,83532
10004404,Mercy Health,83579
10004404,Mercy Health,1239220055009766
10004404,Mercy Health,1239220055009782
10004404,Mercy Health,1239220055009691
10004404,Mercy Health,1239220055015540
10004404,Mercy Health,1239220055015565
10004404,Mercy Health,1239220055015607
10004404,Mercy Health,1239220055015557
10004404,Mercy Health,1239220055015573
10004404,Mercy Health,1239220055015532
10004404,Mercy Health,1239220055015615
10004404,Mercy Health,1239220055024922
10004404,Mercy Health,1239220055028949
10004404,Mercy Health,1239220055014949
10004404,Mercy Health,1239220055014725
10004404,Mercy Health,535078
10004404,Mercy Health,1239220055015177
10004404,Mercy Health,1239220055015201
10004404,Mercy Health,1239220055015193
10004404,Mercy Health,535054
10004404,Mercy Health,1239220055014899
10004404,Mercy Health,1239220055014964
10004404,Mercy Health,1239220055024880
10004404,Mercy Health,1239220055030440
10004404,Mercy Health,1239220055017413
10004404,Mercy Health,1239220055038369
10004404,Mercy Health,1239220055014857
10004404,Mercy Health,1239220055023676
10004404,Mercy Health,1239220055014717
10004404,Mercy Health,1239220055014816
10004404,Mercy Health,1239220055031414
10004413,Meridian Acupuncture and Herbal Medicine,1239220055026760
10004414,Meridian East / Toomsuba KOA,308306
10004418,"Merriam Prosthetics Orthotics, Inc.",1239220055012778
10004420,Mesa / Apache Junction KOA,344365
10004423,Metamorphosis Life Revitalizing Center,1239220055028618
10004424,Methodist Health System,83573
10004424,Methodist Health System,83566
10004424,Methodist Health System,36602
10004424,Methodist Health System,83571
10004424,Methodist Health System,1239220055001367
10004424,Methodist Health System,83572
10004426,Methodist Hospital of Southern California,7641110042407213
10004426,Methodist Hospital of Southern California,7641110042407212
10004430,Methodist Retirement Communities (MRC),1239220055016696
10004430,Methodist Retirement Communities (MRC),1239220055005152
10004430,Methodist Retirement Communities (MRC),1239220055034061
10004430,Methodist Retirement Communities (MRC),1239220055016704
10004430,Methodist Retirement Communities (MRC),1239220055005582
10004430,Methodist Retirement Communities (MRC),1239220055017231
10008093,Metro Extended Stay Hotel,346215
10008093,Metro Extended Stay Hotel,346214
10008093,Metro Extended Stay Hotel,346212
10004436,"Metro Medical Group, LLC",1239220055027131
10004442,Metropolitan Nephrology Associates (MNAVA),1239220055028642
10004442,Metropolitan Nephrology Associates (MNAVA),1239220055028659
10004458,"Michael Keith Wensley, MD, Inc.",1239220055029475
10004459,"Michael L. Stoller Associates, LLC",1239220055011929
10004460,"Michael Melander, DC",1239220055024187
10004461,"Michael O'Toole, DPM",1239220055033311
10004463,"Michael R. Cooper, DDS",1239220055004833
10004464,"Michael Raitt, MA, LMHC",1239220055011416
10004468,"Michael Solomon Chiropractic, PLLC",1239220055011689
10004470,"Michelle J.D. Enmark, DDS, Inc.",1239220055002043
10004470,"Michelle J.D. Enmark, DDS, Inc.",36546
10004472,"Michelle Murphy, APRN, PLLC",1239220055014154
10004473,"Michelle Voegels, PMHNP, Inc.",1239220055013255
10004474,Michigan Integrative Holistic Psychiatry,1239220055032032
10004478,Mid Atlantic Federal Credit Union,213536
10004482,Middlesex Rheumatology,1239220055022819
10004484,Midlothian Behavioral Health Associates,1239220055030630
10004494,Midwest Towing Service,1239220055001995
10004495,"Mike Siegel, LPC, LLC",1239220055024955
10004498,Mile High Psychiatry,1239220055032628
10004499,Mile High Psychology,1239220055031943
10004500,Miles City KOA,306642
10004502,Mill Creek Family Services,1239220055023841
10004503,Mill Street Psychiatric,1239220055021241
10004504,Millbrae Smile Center,1239220055011556
10004509,Milton / Gulf Pines KOA,304151
10004511,Milton KOA,343495
10004512,Milwaukee Acupuncture and Health Center,1239220055023650
10004513,"Mind & Body Works, Inc.",1239220055037726
10004515,"Mind Body Connection, Inc.",1239220055015425
10004517,Mindful Alternatives,1239220055013164
10004518,"Mindful Families, LLC",1239220055033758
10004522,Mink Chiropractic,1239220055013982
10004523,Minneapolis Northwest KOA,307749
10004524,Minneapolis Southwest KOA,305007
10004526,Minot / Swenson RV KOA,324370
10004535,"Mississippi Asthma & Allergy Clinic, P.A.",1239220055018841
10004536,Mississippi Family Health Care Center,1239220055030606
10004537,Missoula KOA,305716
10004540,Misty Mountain Acupuncture,1239220055021373
10004540,Misty Mountain Acupuncture,1239220055011622
10004543,Mitchell KOA,307768
10004546,"MLB Therapy, PLLC",1239220055014352
10004547,MLee Therapy,1239220055011515
10004549,"MMD Services, PC",1239220055030655
10004554,Mobility Plus Sports Rehab,1239220055024401
10004559,Molokai Community Health Center,1239220055002670
10004560,Momentum Health and Wellness Institute,1239220055033956
10004564,"Monica Crooks, DDS, Inc.",36545
10004564,"Monica Crooks, DDS, Inc.",1239220055002035
10004565,"Monica Kieffer, DO",1239220055015854
10004568,Monroe Co. / Toledo North KOA,304163
10004572,Monte de Oro Winery,1239220055003975
10004575,Montefiore Medical Center,319892
10004577,Monterey Regional Waste Management District,1239220055013453
10004578,Montezuma Creek Community Health Center,1239220055021324
10004578,Montezuma Creek Community Health Center,1239220055021357
10004578,Montezuma Creek Community Health Center,1239220055021340
10004578,Montezuma Creek Community Health Center,1239220055021332
10004578,Montezuma Creek Community Health Center,1239220055021316
10004588,Montrose KOA,369250
10004590,Moore Counseling Services,1239220055034459
10004591,Moore Haven KOA,371113
10004595,More Chiropractic and Rehabilitation,1239220055003736
10004596,"MORE Physical Therapy, Inc.",1239220055003777
10004596,"MORE Physical Therapy, Inc.",1239220055003751
10004596,"MORE Physical Therapy, Inc.",1239220055003744
10004596,"MORE Physical Therapy, Inc.",1239220055003769
10004596,"MORE Physical Therapy, Inc.",1239220055003785
10004596,"MORE Physical Therapy, Inc.",1239220055003793
10004596,"MORE Physical Therapy, Inc.",1239220055003801
10004608,"Morning Light Counseling, Inc.",1239220055036918
10004609,Morningside Pediatrics,1239220055004734
10004610,Morpheus Services,1239220055038781
10004613,Morro Bay Urgent Care,1239220055037171
10004619,Moss Landing KOA Express,362822
10004624,Motion Basics Physical Therapy,1239220055014329
10004628,Mount Pleasant / Charleston KOA,307762
10004629,Mount Pleasant KOA,306735
10004630,Mount Rushmore KOA at Palmer Gulch,306904
10004631,Mount Shasta City KOA,360609
10004634,"Mountain Home Nutrition Services, LLC",1239220055022868
10004636,Mountain View Behavioral Health,1239220055024849
10004639,Mountain View Inn,354952
10004642,Mountain View Surgery Center,1239220055030903
10004643,"Mountaincrest Rehab of Bella Vista, Inc.",1239220055004064
10004643,"Mountaincrest Rehab of Bella Vista, Inc.",36574
10004660,Mt. Gilead KOA,363689
10004661,Mt. Lassen / Shingletown KOA,304996
10004662,Mt. Pleasant Pediatric Therapy,1239220055024138
10004667,Munising / Pictured Rocks KOA,308410
10004672,Murphy / Peace Valley KOA,300662
10004682,"My Diabetes Dietitian, Inc.",1239220055025358
10004685,My Pediatric OT Services,1239220055024245
10004686,"My PT and Pilates, Inc.",1239220055038146
10004687,"My Recess, Inc.",1239220055016167
10004690,Myrtle Beach KOA,357753
10004691,MYS Counseling & Assessment,1239220055031612
10004696,"Nancy Levin McGrath, LICSW",1239220055039235
10004701,Naples KOA,307774
10004702,Nashville East / Lebanon KOA,301694
10004704,Nashville North KOA,307826
10004716,Natural Bridge / Lexington KOA,366180
10004717,Natural Bridge / Watertown KOA,326884
10004721,"Naturally Right Chiropractic, Inc",1239220055030614
10004723,Navicent Health,1239220055025796
10004723,Navicent Health,1239220055025333
10004723,Navicent Health,535095
10004723,Navicent Health,1239220055025341
10004723,Navicent Health,1239220055025812
10004723,Navicent Health,1239220055028725
10004723,Navicent Health,1239220055026570
10004723,Navicent Health,535097
10004723,Navicent Health,535161
10004723,Navicent Health,535159
10004723,Navicent Health,535158
10004723,Navicent Health,535157
10004723,Navicent Health,535156
10004723,Navicent Health,535155
10004723,Navicent Health,535154
10004723,Navicent Health,535153
10004723,Navicent Health,535152
10004723,Navicent Health,535151
10004723,Navicent Health,535150
10004723,Navicent Health,535149
10004723,Navicent Health,535148
10004723,Navicent Health,535147
10004723,Navicent Health,535146
10004723,Navicent Health,535145
10004723,Navicent Health,535144
10004723,Navicent Health,535143
10004723,Navicent Health,535142
10004723,Navicent Health,535141
10004723,Navicent Health,535140
10004723,Navicent Health,535139
10004723,Navicent Health,535138
10004723,Navicent Health,535137
10004723,Navicent Health,535136
10004723,Navicent Health,535135
10004723,Navicent Health,535134
10004723,Navicent Health,535133
10004723,Navicent Health,535132
10004723,Navicent Health,535131
10004723,Navicent Health,535130
10004723,Navicent Health,535160
10004723,Navicent Health,1239220055025820
10004723,Navicent Health,1239220055025838
10004723,Navicent Health,1239220055028733
10004723,Navicent Health,1239220055025846
10004723,Navicent Health,1239220055025853
10004723,Navicent Health,1239220055025861
10004723,Navicent Health,1239220055025879
10004723,Navicent Health,1239220055025887
10004723,Navicent Health,1239220055025895
10004723,Navicent Health,1239220055025903
10004723,Navicent Health,1239220055025911
10004723,Navicent Health,1239220055025929
10004723,Navicent Health,1239220055025937
10004723,Navicent Health,1239220055025945
10004723,Navicent Health,1239220055025952
10004723,Navicent Health,1239220055025960
10004723,Navicent Health,1239220055025978
10004723,Navicent Health,1239220055025986
10004723,Navicent Health,1239220055025994
10004723,Navicent Health,1239220055026000
10004723,Navicent Health,1239220055026018
10004723,Navicent Health,1239220055026026
10004723,Navicent Health,1239220055026034
10004723,Navicent Health,1239220055026042
10004723,Navicent Health,1239220055026059
10004723,Navicent Health,1239220055026067
10004723,Navicent Health,1239220055026075
10004723,Navicent Health,1239220055026083
10004723,Navicent Health,1239220055026091
10004723,Navicent Health,535101
10004723,Navicent Health,535096
10004723,Navicent Health,1239220055026109
10004723,Navicent Health,1239220055026117
10004723,Navicent Health,1239220055026125
10004723,Navicent Health,100005
10004723,Navicent Health,1239220055026133
10004723,Navicent Health,1239220055028717
10004723,Navicent Health,1239220055026141
10004723,Navicent Health,1239220055025432
10004723,Navicent Health,1239220055025440
10004723,Navicent Health,1239220055025457
10004723,Navicent Health,1239220055025465
10004723,Navicent Health,1239220055025473
10004723,Navicent Health,1239220055025481
10004723,Navicent Health,1239220055025499
10004723,Navicent Health,1239220055025507
10004723,Navicent Health,1239220055025515
10004723,Navicent Health,1239220055025523
10004723,Navicent Health,1239220055025531
10004723,Navicent Health,1239220055025549
10004723,Navicent Health,1239220055025556
10004723,Navicent Health,1239220055025564
10004723,Navicent Health,1239220055025572
10004723,Navicent Health,1239220055025580
10004723,Navicent Health,1239220055025598
10004723,Navicent Health,1239220055025606
10004723,Navicent Health,1239220055025614
10004723,Navicent Health,1239220055025622
10004723,Navicent Health,1239220055025630
10004723,Navicent Health,1239220055025671
10004723,Navicent Health,1239220055025648
10004723,Navicent Health,1239220055025655
10004723,Navicent Health,1239220055025663
10004723,Navicent Health,1239220055025689
10004723,Navicent Health,1239220055025697
10004723,Navicent Health,1239220055025705
10004723,Navicent Health,1239220055025713
10004723,Navicent Health,1239220055025721
10004723,Navicent Health,1239220055025739
10004723,Navicent Health,1239220055025747
10004723,Navicent Health,1239220055025754
10004723,Navicent Health,1239220055025762
10004723,Navicent Health,1239220055025770
10004723,Navicent Health,1239220055025788
10004723,Navicent Health,1239220055025325
10004723,Navicent Health,1239220055025309
10004723,Navicent Health,1239220055026158
10004723,Navicent Health,535098
10004723,Navicent Health,535109
10004723,Navicent Health,535108
10004723,Navicent Health,535107
10004723,Navicent Health,535106
10004723,Navicent Health,535105
10004723,Navicent Health,535104
10004723,Navicent Health,535103
10004723,Navicent Health,535102
10004723,Navicent Health,535129
10004723,Navicent Health,535128
10004723,Navicent Health,535127
10004723,Navicent Health,535126
10004723,Navicent Health,535125
10004723,Navicent Health,535124
10004723,Navicent Health,535123
10004723,Navicent Health,535122
10004723,Navicent Health,535121
10004723,Navicent Health,535120
10004723,Navicent Health,535119
10004723,Navicent Health,535118
10004723,Navicent Health,535117
10004723,Navicent Health,535116
10004723,Navicent Health,535115
10004723,Navicent Health,535114
10004723,Navicent Health,535113
10004723,Navicent Health,535112
10004723,Navicent Health,535111
10004723,Navicent Health,535110
10004723,Navicent Health,1239220055025317
10004723,Navicent Health,1239220055026562
10004739,Nebraska Cancer Specialists,1239220055027677
10004741,Neck and Back Pain Specialists,1239220055028402
10004742,Needle & Thrive,1239220055033592
10004744,Needles KOA,305002
10004745,Neighborhood Medical Center,1239220055033709
10004745,Neighborhood Medical Center,1239220055033691
10004745,Neighborhood Medical Center,1239220055033683
10004749,Nelson Chiropractic,1239220055032784
10004751,"Nengjie Ge, MD",1239220055027180
10004753,Nephrology Associates of Michigan,1239220055028527
10004753,Nephrology Associates of Michigan,1239220055024542
10004753,Nephrology Associates of Michigan,1239220055024534
10004753,Nephrology Associates of Michigan,83987
10004753,Nephrology Associates of Michigan,83986
10004753,Nephrology Associates of Michigan,83985
10004753,Nephrology Associates of Michigan,835043
10004759,Neuro Care,1239220055011713
10004761,"Neurology & Sleep Clinics of Chicago, S.C.",1239220055036884
10004769,New Bern KOA,306854
10004772,New England Mother's First,1239220055024237
10004774,New Growth Behavioral Health Services,1239220055021514
10004776,New Haven Jewish Community Council Housing Corp.,1239220055032842
10004777,New Health Programs Association,1239220055022991
10004779,New Jersey Association of Realtors,7641110042407655
10008094,New Mexico Orthopaedics,1239220055006812
10008094,New Mexico Orthopaedics,1239220055006820
10008094,New Mexico Orthopaedics,1239220055006846
10008094,New Mexico Orthopaedics,1239220055006853
10008094,New Mexico Orthopaedics,1239220055006861
10008094,New Mexico Orthopaedics,1239220055006838
10004789,New Orleans West KOA,307792
10004790,"New Perceptions Counseling, PLLC",1239220055031745
10004792,New Richmond Family Care,1239220055027818
10004795,New York City Health & Hospitals Corporation,343101
10004795,New York City Health & Hospitals Corporation,334166
10004795,New York City Health & Hospitals Corporation,357539
10004795,New York City Health & Hospitals Corporation,334165
10004795,New York City Health & Hospitals Corporation,343104
10004795,New York City Health & Hospitals Corporation,343105
10004795,New York City Health & Hospitals Corporation,351282
10004795,New York City Health & Hospitals Corporation,357538
10004795,New York City Health & Hospitals Corporation,351281
10004795,New York City Health & Hospitals Corporation,351284
10004795,New York City Health & Hospitals Corporation,351285
10004795,New York City Health & Hospitals Corporation,100006
10004795,New York City Health & Hospitals Corporation,351283
10004795,New York City Health & Hospitals Corporation,339912
10004795,New York City Health & Hospitals Corporation,339906
10004795,New York City Health & Hospitals Corporation,334164
10004795,New York City Health & Hospitals Corporation,351286
10004795,New York City Health & Hospitals Corporation,343107
10004795,New York City Health & Hospitals Corporation,334736
10004797,New York City North / Newburgh KOA,304455
10004799,Newberry / I-26 / Sumter NF KOA,373267
10004804,Newport / Little Diamond Lake KOA,348352
10004807,Newton KOA,306664
10004812,Next Generation Physical Therapy,1239220055006895
10004812,Next Generation Physical Therapy,1239220055003298
10004817,Niagara Falls North / Lewiston KOA,307777
10004818,Niantic / I-95 Exit 72 KOA,323664
10004821,Nichols Village,1239220055034129
10004825,"Nicole Ann Cavenagh, PhD, LLC",1239220055023205
10004826,Nicole Segrove's Billing Company,1239220055020078
10004839,NOLA Speech and Language,1239220055025101
10004840,Nook Kitchen Downtown,1239220055003835
10004842,"Norfolk Anesthesia Partners, PC",1239220055026877
10008095,Norterre,1239220055013586
10008095,Norterre,1239220055013685
10004850,North Arkansas Regenerative Medicine,1239220055035431
10004852,North Arlington Dental Care,1239220055005434
10004852,North Arlington Dental Care,1239220055005418
10004852,North Arlington Dental Care,1239220055005426
10004853,North Austin Dentistry,1239220055016829
10004857,North Central Health District,1239220055011630
10004858,North Florida Sports and Spine Center,1239220055023593
10004859,North Idaho Dermatology,358651
10004868,North Olympic Healthcare Network,1239220055027693
10004870,North Ridge Care Centers,1239220055013958
10004873,North Star Family Center,1239220055021290
10004879,North Wind Counseling,1239220055036819
10004880,Northampton / Springfield KOA,323666
10004882,NorthBay Healthcare,239321
10004882,NorthBay Healthcare,345167
10004884,Northeast Georgia Health System,362252
10004884,Northeast Georgia Health System,83582
10004884,Northeast Georgia Health System,350820
10004884,Northeast Georgia Health System,306529
10004884,Northeast Georgia Health System,306317
10004884,Northeast Georgia Health System,262276
10004884,Northeast Georgia Health System,83584
10004884,Northeast Georgia Health System,83583
10004884,Northeast Georgia Health System,83581
10004884,Northeast Georgia Health System,306319
10004884,Northeast Georgia Health System,835168
10004884,Northeast Georgia Health System,835072
10004884,Northeast Georgia Health System,352075
10004884,Northeast Georgia Health System,83586
10004884,Northeast Georgia Health System,83589
10004884,Northeast Georgia Health System,83588
10004884,Northeast Georgia Health System,83587
10004884,Northeast Georgia Health System,83580
10004884,Northeast Georgia Health System,306322
10004884,Northeast Georgia Health System,306320
10004884,Northeast Georgia Health System,36558
10004884,Northeast Georgia Health System,353977
10004884,Northeast Georgia Health System,306316
10004884,Northeast Georgia Health System,246682
10004884,Northeast Georgia Health System,306318
10004884,Northeast Georgia Health System,83523
10004884,Northeast Georgia Health System,835075
10004894,Northern Maine Medical Center,1239220055003165
10004894,Northern Maine Medical Center,1239220055003181
10004894,Northern Maine Medical Center,1239220055003173
10004894,Northern Maine Medical Center,1239220055003066
10004894,Northern Maine Medical Center,1239220055003199
10004904,Northgates Eye Center,1239220055037320
10004911,Northstar Counseling Center,1239220055023486
10004916,"Northwest Counseling, Inc.",1239220055017884
10004924,Norwegian American Hospital,247334
10004929,NP Health Information Station,1239220055039805
10004933,"Nutrition And Diabetes Education Center, LLC",1239220055019401
10004934,Nutrition as Therapy,1239220055018924
10004935,"Nutrition Consultants, LLC",1239220055021563
